id,raw_text,normalized_text,label,aspect,style,noise_types,difficulty,canonical_group_id,generation_batch,approved
curated-v2-0519,"Phanh xe Vinfast từng bị triệu hồi vì lỗi dò nhiên liệu, chạy xa nhìn lại gương em mới thấy hồi hộp.","Phanh xe Vinfast từng bị triệu hồi vì lỗi dò nhiên liệu, chạy xa nhìn lại gương em mới thấy hồi hộp.",negative,an toàn,review,[],medium,curated-v2-g0519,curated-v2,approved
curated-v2-0520,"Tucson bản tiêu chuẩn chỉ có 2 túi khí, đọc thông số xong thất vọng 😡","Tucson bản tiêu chuẩn chỉ có 2 túi khí, đọc thông số xong thất vọng 😡",negative,an toàn,comment,"[""emoji""]",medium,curated-v2-g0520,curated-v2,approved
curated-v2-0521,Sao xe Hàn mấy bản thường ko có hỗ trợ phanh khẩn cấp vậy mọi người?,Sao xe Hàn mấy bản thường không có hỗ trợ phanh khẩn cấp vậy mọi người?,negative,an toàn,question,"[""teencode""]",easy,curated-v2-g0521,curated-v2,approved
curated-v2-0522,"Anh em cẩn thận với xe cũ giá rẻ, nhiều con từng va đập nặng mà vẫn bán như thường, đừng ham rẻ.","Anh em cẩn thận với xe cũ giá rẻ, nhiều con từng va đập nặng mà vẫn bán như thường, đừng ham rẻ.",negative,an toàn,conversational,[],easy,curated-v2-g0522,curated-v2,approved
curated-v2-0523,"Về mảng an toàn, Mẹc GLC hơn hẳn BMW 320i đời cũ vì thêm gói tránh va chạm chủ động.","Về mảng an toàn, Mercedes GLC hơn hẳn BMW 320i đời cũ vì thêm gói tránh va chạm chủ động.",negative,an toàn,comparison,"[""brand_alias""]",hard,curated-v2-g0523,curated-v2,approved
curated-v2-0524,VF 3 thiếu gói an toàn 😡,Vinfast 3 thiếu gói an toàn 😡,negative,an toàn,short,"[""emoji"", ""brand_alias""]",easy,curated-v2-g0524,curated-v2,approved
curated-v2-0525,Ford Territory 2025 có sạc không dây cho hàng ghế sau ko mọi người?,Ford Territory 2025 có sạc không dây cho hàng ghế sau không mọi người?,neutral,công nghệ & tiện nghi,question,"[""teencode""]",medium,curated-v2-g0525,curated-v2,approved
curated-v2-0526,"Mình thấy màn hình trung tâm của Honda City cỡ 8 inch, kết nối ổn, tính năng đủ xài.","Mình thấy màn hình trung tâm của Honda City cỡ 8 inch, kết nối ổn, tính năng đủ xài.",neutral,công nghệ & tiện nghi,conversational,[],easy,curated-v2-g0526,curated-v2,approved
curated-v2-0527,Dieu hoa tu dong 2 vung la diem chung cua phan lon ban trung trong phan khuc nay.,Dieu hoa tu dong 2 vung la diem chung cua phan lon ban trung trong phan khuc nay.,neutral,công nghệ & tiện nghi,comment,"[""missing_diacritics""]",easy,curated-v2-g0527,curated-v2,approved
curated-v2-0528,Các bác dùng trợ lý ảo tiếng Việt trên Vinfast VF 6 thấy nó nhận lệnh ra sao?,Các bác dùng trợ lý ảo tiếng Việt trên Vinfast Vinfast 6 thấy nó nhận lệnh ra sao?,neutral,công nghệ & tiện nghi,question,[],medium,curated-v2-g0528,curated-v2,approved
curated-v2-0529,"Cruise control thích ứng xuất hiện trên cả Tucson lẫn Corolla Cross, khác nhau chủ yếu ở giao diện.","Cruise control thích ứng xuất hiện trên cả Tucson lẫn Corolla Cross, khác nhau chủ yếu ở giao diện.",neutral,công nghệ & tiện nghi,comparison,[],easy,curated-v2-g0529,curated-v2,approved
curated-v2-0530,Chia khoa thong minh van chay chuan.,Chia khoa thong minh van chay chuan.,neutral,công nghệ & tiện nghi,short,"[""missing_diacritics""]",easy,curated-v2-g0530,curated-v2,approved
curated-v2-0531,"Mình thấy overall good về mảng tiện nghi trên xe Hàn tầm 700 triệu, chẳng thiếu gì lắm.","Mình thấy overall tốt về mảng tiện nghi trên xe Hàn tầm 700 triệu, chẳng thiếu gì lắm.",neutral,công nghệ & tiện nghi,conversational,"[""code_switching""]",hard,curated-v2-g0531,curated-v2,approved
curated-v2-0532,"Màn hình cảm ứng của Kicks thỉnh thoảng đơ vài giây, CarPlay tự ngắt giữa đường khó chịu.","Màn hình cảm ứng của Kicks thỉnh thoảng đơ vài giây, CarPlay tự ngắt giữa đường khó chịu.",negative,công nghệ & tiện nghi,review,[],medium,curated-v2-g0532,curated-v2,approved
curated-v2-0533,VF e34 quảng cáo hỗ trợ lái nâng cao mà dùng thực tế vẫn ko đc như mô tả 😡,Vinfast e34 quảng cáo hỗ trợ lái nâng cao mà dùng thực tế vẫn không được như mô tả 😡,negative,công nghệ & tiện nghi,comment,"[""teencode"", ""emoji"", ""brand_alias""]",hard,curated-v2-g0533,curated-v2,approved
curated-v2-0534,"Ai gặp lỗi sạc chậm ở trạm Vinfast chưa, cắm gần tiếng mới đc 60%?","Ai gặp lỗi sạc chậm ở trạm Vinfast chưa, cắm gần tiếng mới được 60%?",negative,công nghệ & tiện nghi,question,"[""teencode""]",easy,curated-v2-g0534,curated-v2,approved
curated-v2-0535,"Gói công nghệ trên CX-8 đắt hơn CX-5 mà chẳng thêm mấy tính năng đáng giá, looks poor với tầm tiền.","Gói công nghệ trên cũng-8 đắt hơn cũng-5 mà chẳng thêm mấy tính năng đáng giá, looks tệ với tầm tiền.",negative,công nghệ & tiện nghi,comparison,"[""code_switching""]",hard,curated-v2-g0535,curated-v2,approved
curated-v2-0536,"Loa Kicks nghe bad, chán.","Loa Kicks nghe tệ, chán.",negative,công nghệ & tiện nghi,short,"[""code_switching""]",easy,curated-v2-g0536,curated-v2,approved
curated-v2-0537,"Bảo dưỡng làm quen Vinfast mất bao lâu, có phải chờ đặt lịch trước nhiều ngày ko?","Bảo dưỡng làm quen Vinfast mất bao lâu, có phải chờ đặt lịch trước nhiều ngày không?",neutral,dịch vụ hậu mãi,question,"[""teencode""]",easy,curated-v2-g0537,curated-v2,approved
curated-v2-0538,"Tram dich vu cua Ford o tinh nho, phu tung dat ve mat khoang mot tuan.","Tram dich vu cua Ford o tinh nho, phu tung dat ve mat khoang mot tuan.",neutral,dịch vụ hậu mãi,review,"[""missing_diacritics""]",medium,curated-v2-g0538,curated-v2,approved
curated-v2-0539,"Chính sách mở rộng bảo hành của VF ghi rõ trên app, muốn xem thì vào mục chi phí.","Chính sách mở rộng bảo hành của Vinfast ghi rõ trên app, muốn xem thì vào mục chi phí.",neutral,dịch vụ hậu mãi,comment,"[""brand_alias""]",easy,curated-v2-g0539,curated-v2,approved
curated-v2-0540,"Mình thay lốp ở tiệm ngoài, chỉ đem xe hãng khi hết bảo hành thôi các bác ạ.","Mình thay lốp ở tiệm ngoài, chỉ đem xe hãng khi hết bảo hành thôi các bác ạ.",neutral,dịch vụ hậu mãi,conversational,[],easy,curated-v2-g0540,curated-v2,approved
curated-v2-0541,Giá bảo dưỡng định kỳ của Mazda rẻ hơn Toyota một chút trong ba năm đầu.,Giá bảo dưỡng định kỳ của Mazda rẻ hơn Toyota một chút trong ba năm đầu.,neutral,dịch vụ hậu mãi,comparison,[],easy,curated-v2-g0541,curated-v2,approved
curated-v2-0542,App Vinfast đặt lịch vẫn chạy ổn.,App Vinfast đặt lịch vẫn chạy ổn.,neutral,dịch vụ hậu mãi,short,[],medium,curated-v2-g0542,curated-v2,approved
curated-v2-0543,"Đổi nhớt Toyota hết gần 2 triệu, báo giá xong mới nói thêm phí công, kiểu này khó quay lại.","Đổi nhớt Toyota hết gần 2 triệu, báo giá xong mới nói thêm phí công, kiểu này khó quay lại.",negative,dịch vụ hậu mãi,review,[],medium,curated-v2-g0543,curated-v2,approved
curated-v2-0544,"Mitsu xử lý bảo hành theo đúng quy trình, gọi hotline lúc bận thì phải gọi lại 😐","Mitsubishi xử lý bảo hành theo đúng quy trình, gọi hotline lúc bận thì phải gọi lại 😐",neutral,dịch vụ hậu mãi,comment,"[""brand_alias"", ""emoji""]",easy,curated-v2-g0544,curated-v2,approved
curated-v2-0545,"Sao phụ tùng VF 6 hay thiếu hàng vậy, chờ đúng hai tuần mới đc?","Sao phụ tùng Vinfast 6 hay thiếu hàng vậy, chờ đúng hai tuần mới được?",negative,dịch vụ hậu mãi,question,"[""teencode"", ""brand_alias""]",medium,curated-v2-g0545,curated-v2,approved
curated-v2-0546,"Anh em cẩn thận đọc hợp đồng bảo hành mở rộng, chữ nhỏ toàn mục loại trừ chứ chẳng thêm gì đáng giá.","Anh em cẩn thận đọc hợp đồng bảo hành mở rộng, chữ nhỏ toàn mục loại trừ chứ chẳng thêm gì đáng giá.",negative,dịch vụ hậu mãi,conversational,[],hard,curated-v2-g0546,curated-v2,approved
curated-v2-0547,"Cứu hộ của Vinfast nhanh hơn Hyundai trong nội thành, nhưng ra ngoài tỉnh thì service poor lắm.","Cứu hộ của Vinfast nhanh hơn Hyundai trong nội thành, nhưng ra ngoài tỉnh thì service tệ lắm.",negative,dịch vụ hậu mãi,comparison,"[""code_switching""]",hard,curated-v2-g0547,curated-v2,approved
curated-v2-0548,Thay phụ kiện hãng đắt poor.,Thay phụ kiện hãng đắt tệ.,negative,dịch vụ hậu mãi,short,"[""code_switching""]",easy,curated-v2-g0548,curated-v2,approved
curated-v2-0549,"Hai lần hẹn bảo dưỡng đầu xe đều bị lùi lịch vào phút cuối, chán hẳn.","Hai lần hẹn bảo dưỡng đầu xe đều bị lùi lịch vào phút cuối, chán hẳn.",negative,dịch vụ hậu mãi,comment,[],medium,curated-v2-g0549,curated-v2,approved
curated-v2-0550,"VF 3 giá 240 triệu mà trang bị đầy đủ, tính ra value for money hàng đầu phân khúc xe nhỏ.","Vinfast 3 giá 240 triệu mà trang bị đầy đủ, tính ra value for money hàng đầu phân khúc xe nhỏ.",positive,giá cả,review,"[""code_switching"", ""brand_alias""]",medium,curated-v2-g0550,curated-v2,approved
curated-v2-0551,"Đại lý Hyundai đang giảm 30 triệu cho Tucson, mua lúc này hời 👍","Đại lý Hyundai đang giảm 30 triệu cho Tucson, mua lúc này hời 👍",positive,giá cả,comment,"[""emoji""]",medium,curated-v2-g0551,curated-v2,approved
curated-v2-0552,Giá Vios hiện quá hời.,Giá Vios hiện quá hời.,positive,giá cả,short,[],easy,curated-v2-g0552,curated-v2,approved
curated-v2-0553,"Cùng tầm 600 triệu, chọn CX-5 hơn Tucson vì rẻ hơn gần chục triệu mà đồ chơi không kém.","Cùng tầm 600 triệu, chọn cũng-5 hơn Tucson vì rẻ hơn gần chục triệu mà đồ chơi không kém.",positive,giá cả,comparison,[],medium,curated-v2-g0553,curated-v2,approved
curated-v2-0554,Anh em mua Kia Seltos bản 1.4 cuối năm vừa rồi cũng được kèm nhiều quà tặng.,Anh em mua Kia Seltos bản 1.4 cuối năm vừa rồi cũng được kèm nhiều quà tặng.,positive,giá cả,conversational,[],medium,curated-v2-g0554,curated-v2,approved
curated-v2-0555,"Giá lăn bánh VF 5 bản Plus hiện tại bao nhiêu rồi các bác, nghe đồn vừa hạ thêm?","Giá lăn bánh Vinfast 5 bản Plus hiện tại bao nhiêu rồi các bác, nghe đồn vừa hạ thêm?",positive,giá cả,question,"[""brand_alias""]",medium,curated-v2-g0555,curated-v2,approved
curated-v2-0556,Xe cũ đời 2021 chạy 5 vạn km giờ định giá được bao nhiêu nhỉ?,Xe cũ đời 2021 chạy 5 vạn km giờ định giá được bao nhiêu nhỉ?,neutral,giá cả,question,[],medium,curated-v2-g0556,curated-v2,approved
curated-v2-0557,Bang gia niem yet cua Honda City 2025 giu nguyen so voi nua cuoi nam truoc.,Bang gia niem yet cua Honda City 2025 giu nguyen so voi nua cuoi nam truoc.,neutral,giá cả,comment,"[""missing_diacritics""]",easy,curated-v2-g0557,curated-v2,approved
curated-v2-0558,"Lệ phí trước bạ xe điện chỉ 0%, cộng vào tổng giá lại thấy chênh ít hơn tưởng tượng.","Lệ phí trước bạ xe điện chỉ 0%, cộng vào tổng giá lại thấy chênh ít hơn tưởng tượng.",neutral,giá cả,comment,[],easy,curated-v2-g0558,curated-v2,approved
curated-v2-0559,"Mình để ý giá Vinfast VF 7 nhích lên chút so với lúc ra mắt, trong khi đối thủ giữ nguyên.","Mình để ý giá Vinfast Vinfast 7 nhích lên chút so với lúc ra mắt, trong khi đối thủ giữ nguyên.",neutral,giá cả,conversational,[],hard,curated-v2-g0559,curated-v2,approved
curated-v2-0560,Mẹc GLC đắt hơn BMW 320i khoảng 300 triệu ở cùng bản máy xăng.,Mercedes GLC đắt hơn BMW 320i khoảng 300 triệu ở cùng bản máy xăng.,neutral,giá cả,comparison,"[""brand_alias""]",medium,curated-v2-g0560,curated-v2,approved
curated-v2-0561,Giá lăn bánh khoảng 545 triệu.,Giá lăn bánh khoảng 545 triệu.,neutral,giá cả,short,[],easy,curated-v2-g0561,curated-v2,approved
curated-v2-0562,"Lux SA chạm mốc hơn 1,2 tỷ sau khi nâng cấp, mức giá vượt xa giá trị nó mang lại.","Lux SA chạm mốc hơn 1,2 tỷ sau khi nâng cấp, mức giá vượt xa giá trị nó mang lại.",negative,giá cả,review,[],medium,curated-v2-g0562,curated-v2,approved
curated-v2-0563,"Mình thấy Honda City hạ bao nhiêu cũng chưa đủ, từ giá gốc lên tới lăn bánh vẫn đội.","Mình thấy Honda City hạ bao nhiêu cũng chưa đủ, từ giá gốc lên tới lăn bánh vẫn đội.",negative,giá cả,conversational,[],medium,curated-v2-g0563,curated-v2,approved
curated-v2-0564,"Xe Hàn tăng giá đợt này 20 triệu là sao, lương tăng đâu mà theo kịp 😡?","Xe Hàn tăng giá đợt này 20 triệu là sao, lương tăng đâu mà theo kịp 😡?",negative,giá cả,question,"[""emoji""]",hard,curated-v2-g0564,curated-v2,approved
curated-v2-0565,"Các bác ơi, Toyota tăng giá Vios 3 đợt liên tiếp mà đồ chơi y nguyên, ko rõ để làm gì.","Các bác ơi, Toyota tăng giá Vios 3 đợt liên tiếp mà đồ chơi y nguyên, không rõ để làm gì.",negative,giá cả,conversational,"[""teencode""]",medium,curated-v2-g0565,curated-v2,approved
curated-v2-0566,"Cùng dung tích, Fortuner đắt hơn Everest nhưng trang bị kém hơn, số tiền chênh coi như mất trắng.","Cùng dung tích, Fortuner đắt hơn Everest nhưng trang bị kém hơn, số tiền chênh coi như mất trắng.",negative,giá cả,comparison,[],hard,curated-v2-g0566,curated-v2,approved
curated-v2-0567,Giá xe Vinfast tăng chán 😡,Giá xe Vinfast tăng chán 😡,negative,giá cả,short,"[""emoji""]",easy,curated-v2-g0567,curated-v2,approved
curated-v2-0568,"Đặt cọc VF 8 từ đầu năm, đến giờ giá nhích thêm 25 triệu mà xe vẫn chưa về, nản.","Đặt cọc Vinfast 8 từ đầu năm, đến giờ giá nhích thêm 25 triệu mà xe vẫn chưa về, nản.",negative,giá cả,review,"[""brand_alias""]",medium,curated-v2-g0568,curated-v2,approved
curated-v2-0569,"Mình thấy overall giá xe Trung Quốc rẻ hơn xe Hàn chừng 10%, tuỳ người cân nhắc.","Mình thấy overall giá xe Trung Quốc rẻ hơn xe Hàn chừng 10%, tuỳ người cân nhắc.",neutral,giá cả,conversational,"[""code_switching""]",medium,curated-v2-g0569,curated-v2,approved
curated-v2-0570,"Mazda CX-5 chạy nội thành bình quân 7,5 lít/100km, với cỡ xe này mình thấy hợp lý.","Mazda cũng-5 chạy nội thành bình quân 7,5 lít/100km, với cỡ xe này mình thấy hợp lý.",positive,mức tiêu hao nhiên liệu,review,[],easy,curated-v2-g0570,curated-v2,approved
curated-v2-0571,Xăng Yaris tốn ít hơn xe cũ của mình chạy cùng tuyến 👍,Xăng Yaris tốn ít hơn xe cũ của mình chạy cùng tuyến 👍,positive,mức tiêu hao nhiên liệu,comment,"[""emoji""]",easy,curated-v2-g0571,curated-v2,approved
curated-v2-0572,VF 5 chạy đỡ tốn điện rấttt.,Vinfast 5 chạy đỡ tốn điện rất.,positive,mức tiêu hao nhiên liệu,short,"[""elongation"", ""brand_alias""]",medium,curated-v2-g0572,curated-v2,approved
curated-v2-0573,"Fortuner máy dầu tiết kiệm hơn Everest rõ ở dải tốc độ cao, chạy 100km/h chỉ tốn khoảng 7 lít.","Fortuner máy dầu tiết kiệm hơn Everest rõ ở dải tốc độ cao, chạy 100km/h chỉ tốn khoảng 7 lít.",positive,mức tiêu hao nhiên liệu,comparison,[],medium,curated-v2-g0573,curated-v2,approved
curated-v2-0574,"Mình chạy City hybrid mỗi tuần 100km mà bình xăng vẫn còn, đỡ lo giá xăng.","Mình chạy City hybrid mỗi tuần 100km mà bình xăng vẫn còn, đỡ lo giá xăng.",positive,mức tiêu hao nhiên liệu,conversational,[],medium,curated-v2-g0574,curated-v2,approved
curated-v2-0575,"Vinfast VF 6 đi quãng ngắn trong phố chỉ tốn chừng 10k tiền điện mỗi ngày, tiết kiệm thấy rõ.","Vinfast Vinfast 6 đi quãng ngắn trong phố chỉ tốn chừng 10k tiền điện mỗi ngày, tiết kiệm thấy rõ.",positive,mức tiêu hao nhiên liệu,review,[],easy,curated-v2-g0575,curated-v2,approved
